Width	Diameter	Pcd	Et	Dia	Manufacturer
1	1	2	2	88	10
5	2	31	52	105	50
21	17	38	107	98	72
5	2	6	3	29	16
6	10	43	23	34	48
6	7	8	1	74	48
4	13	8	46	73	9
4	5	1	9	34	14
6	16	39	44	15	27
25	2	11	10	53	28
21	2	40	68	74	61
26	11	14	52	28	55
24	2	18	91	1	68
15	5	35	87	101	65
13	6	8	23	17	78
1	18	35	55	21	66
18	15	9	72	95	15
19	12	4	2	85	38
24	11	37	106	26	7
19	7	43	101	73	63
21	11	17	8	16	59
15	15	42	34	88	18
25	5	33	90	27	20
5	3	35	11	90	6
3	18	39	20	11	61
4	6	15	10	101	57
6	3	10	69	102	13
10	2	15	23	37	32
2	2	33	92	89	4
8	7	4	60	12	43
17	19	24	25	36	8
2	3	41	103	89	12
24	15	29	105	91	33
11	19	15	84	6	67
19	10	23	87	53	40
22	17	9	45	92	15
7	19	39	27	88	5
13	11	2	9	24	21
3	9	37	51	7	1
2	12	33	14	78	3
6	5	43	80	79	78
12	18	16	27	103	71
3	1	7	30	23	47
27	16	5	109	104	32
6	14	6	65	53	29
12	7	8	101	7	53
12	9	21	110	96	28
6	14	15	44	85	71
14	17	14	61	14	62
7	8	24	34	25	46
13	3	37	64	59	65
2	3	18	88	92	4
7	19	40	22	23	19
3	12	15	11	91	56
10	18	25	96	1	54
6	15	36	16	82	15
19	12	11	50	61	75
26	6	34	17	60	33
6	12	36	33	71	13
13	8	22	103	2	26
23	11	41	98	68	2
3	3	12	55	93	21
9	5	24	19	5	20
24	16	3	85	56	1
3	4	19	23	35	13
19	2	40	36	65	40
16	15	12	40	102	72
3	18	31	35	90	8
26	5	20	61	18	53
10	14	25	45	32	14
2	9	40	50	35	19
10	14	38	86	79	2
12	2	16	4	64	26
19	4	30	47	33	67
1	9	22	57	18	21
5	13	32	3	54	16
1	17	36	78	61	22
25	11	15	58	45	14
5	18	25	24	40	26
18	4	4	10	4	54
14	16	23	99	24	27
7	13	19	84	65	71
5	8	29	109	28	32
16	16	28	21	23	61
26	14	34	33	7	76
13	4	35	68	4	41
2	17	41	91	74	72
8	12	30	42	62	52
4	10	16	89	10	69
13	18	3	87	54	41
1	18	29	14	22	12
7	4	21	30	92	70
5	16	24	66	42	5
24	17	37	24	23	62
13	10	6	76	92	42
18	16	33	76	5	57
16	5	10	19	61	40
5	1	24	62	4	40
16	10	32	81	85	62
12	15	42	25	95	70
26	19	30	97	95	52
6	3	35	79	67	29
12	1	27	6	31	70
15	12	22	42	24	34
1	1	27	45	49	39
18	13	22	32	5	68
19	2	31	76	40	11
10	10	17	15	38	25
25	17	27	56	67	24
25	12	23	31	45	40
17	12	6	78	38	43
12	19	35	16	23	45
16	14	12	31	40	41
11	18	18	46	54	54
3	14	25	10	48	43
20	18	39	66	77	70
10	16	31	68	95	51
2	15	7	99	71	11
16	11	7	57	33	60
8	5	38	50	78	77
10	15	5	52	57	37
22	3	25	76	6	66
1	18	26	61	53	32
2	5	17	35	18	19
18	16	15	28	68	65
1	19	23	3	15	35
16	4	25	88	82	17
11	9	14	32	42	46
17	1	43	6	55	76
11	1	27	103	81	22
28	9	14	85	103	11
22	10	3	60	69	26
27	9	34	112	10	75
21	10	30	61	49	35
6	17	41	109	65	51
6	12	3	2	105	60
21	2	36	100	42	45
7	11	2	26	80	64
7	13	28	72	70	48
15	2	2	23	20	1
16	9	34	93	75	66
1	2	31	101	41	30
26	17	26	34	35	28
25	15	33	36	29	33
11	17	1	65	24	63
26	10	31	1	51	69
25	11	41	98	74	13
23	5	4	55	88	70
16	3	37	73	99	59
17	4	27	73	47	40
8	3	41	85	17	52
22	10	38	37	7	62
27	1	42	15	95	43
25	12	43	50	82	74
2	9	6	5	29	26
24	5	29	35	86	49
4	6	29	16	45	44
25	13	37	96	91	71
16	15	35	32	21	33
13	1	27	101	74	14
22	16	31	49	46	56
22	6	32	37	81	57
1	19	36	104	98	61
28	18	38	87	67	75
17	15	22	47	72	76
19	8	29	77	84	17
17	14	7	108	2	14
4	15	3	74	79	32
26	7	38	95	96	34
12	16	30	85	47	5
9	19	23	36	31	50
10	12	37	24	73	48
11	19	5	21	61	61
22	8	18	57	105	35
17	2	4	82	60	43
7	4	22	44	17	32
18	3	21	92	34	46
14	2	43	109	57	16
11	16	25	88	100	70
21	19	20	93	103	32
9	16	25	105	41	55
1	3	5	93	47	7
10	2	27	32	30	78
21	13	15	21	43	23
10	4	28	14	20	77
28	4	25	45	36	78
20	10	43	29	88	44
7	2	6	17	28	73
16	2	13	90	98	49
3	16	36	17	30	23
7	19	18	94	46	54
28	5	2	103	91	49
19	18	29	95	83	1
17	14	17	75	37	32
22	8	34	81	70	28
21	14	25	3	73	25
12	15	2	68	49	61
19	19	10	69	95	14
19	12	7	5	9	21
1	13	27	65	10	69
8	4	20	19	71	2
21	17	3	105	52	65
28	12	1	1	61	63
10	2	8	113	8	2
5	18	42	40	63	6
1	1	34	101	26	22
19	15	8	59	13	59
8	15	35	109	94	38
7	1	4	80	57	65
6	4	41	101	12	30
20	16	12	93	45	26
3	12	16	20	50	11
19	18	24	20	62	20
26	19	7	21	59	53
12	4	34	59	6	54
25	3	37	79	49	6
28	15	12	102	97	4
4	9	12	47	74	66
13	19	17	16	43	60
16	7	17	78	85	65
7	19	6	85	48	10
8	11	38	102	22	60
10	14	20	17	5	73
3	14	19	13	70	34
18	8	13	55	97	40
3	3	30	19	47	55
14	1	19	109	67	26
20	11	14	34	51	36
28	4	13	44	87	21
26	1	1	47	104	51
26	10	40	40	45	67
15	6	15	14	44	38
3	17	33	42	93	51
8	7	37	7	1	27
16	15	2	49	67	47
9	13	37	34	53	13
13	18	32	83	60	68
21	17	32	67	39	59
24	3	40	73	63	65
10	12	22	66	1	64
23	7	9	55	81	7
2	16	6	68	87	59
18	6	19	99	81	43
19	4	30	69	38	78
15	14	18	107	103	56
17	1	28	38	58	24
21	17	14	24	42	19
16	14	16	31	55	57
22	13	18	2	11	53
16	7	39	50	55	47
17	7	25	6	35	52
6	17	32	90	1	7
26	12	5	109	3	76
27	14	13	81	84	57
27	19	18	1	89	56
16	2	34	60	100	16
11	14	23	96	21	15
4	9	14	62	32	30
18	5	18	109	29	21
4	14	28	29	54	77
8	2	28	93	71	67
19	15	23	38	94	19
21	11	35	16	74	8
9	17	28	41	42	23
23	3	10	79	70	58
25	2	3	29	19	67
27	5	12	27	60	76
5	5	19	35	92	75
19	5	9	69	60	20
6	2	13	101	77	47
11	1	35	2	28	65
11	6	3	74	55	57
1	6	31	54	81	78
22	1	41	92	60	55
5	7	11	43	11	77
14	9	16	13	42	1
18	7	33	22	54	11
24	19	16	51	99	11
3	11	32	105	11	77
24	1	2	28	29	74
22	4	4	105	90	68
11	13	9	84	97	56
15	1	1	108	93	27
21	5	6	51	32	39
9	14	24	62	76	34
9	3	20	29	26	37
22	15	3	34	100	10
8	2	12	38	44	58
24	11	25	39	67	9
14	12	16	95	61	30
8	15	36	67	50	6
19	17	21	77	91	32
4	13	30	94	34	4
16	9	10	100	68	2
25	11	27	82	91	16
5	10	7	81	45	61
25	2	34	69	98	74
25	15	4	113	75	8
13	10	10	32	85	76
6	19	30	9	17	50
7	19	34	10	18	56
26	17	16	101	78	75
8	9	39	90	10	78
27	4	39	21	86	27
12	16	31	112	90	6
18	4	13	41	98	13
4	8	24	56	92	36
19	19	2	3	34	5
22	10	4	24	33	47
24	12	36	68	8	2
20	1	13	7	98	28
12	6	15	70	47	64
19	2	25	93	14	49
13	12	13	41	50	34
16	2	3	89	23	78
14	4	43	54	5	45
21	8	24	29	62	28
4	7	40	37	44	61
19	4	15	75	1	29
11	9	24	60	41	21
1	6	20	107	34	42
10	18	12	69	14	76
22	17	38	35	20	25
2	17	18	2	83	23
15	2	7	82	95	7
8	14	2	45	85	3
6	14	39	87	57	71
16	7	13	90	77	2
20	19	6	59	57	38
11	13	43	100	102	14
19	8	12	52	87	1
28	2	31	41	81	70
15	5	32	101	61	3
9	18	39	92	64	73
28	9	25	110	91	8
9	12	34	97	46	73
12	7	26	14	6	32
24	17	2	40	75	30
14	8	36	40	77	21
17	13	7	100	82	45
21	3	1	60	85	11
10	9	35	16	34	19
3	6	6	66	66	46
21	6	25	73	43	39
24	2	33	71	83	64
11	8	21	72	82	27
15	9	3	87	2	75
21	18	26	1	96	46
28	9	38	47	91	20
6	11	1	87	43	14
24	5	10	48	22	24
17	11	42	36	62	22
12	6	42	63	15	68
9	12	30	102	77	65
10	17	8	49	29	36
26	1	7	17	63	67
4	5	11	66	30	49
13	14	41	2	34	36
11	5	25	5	64	70
6	7	39	34	36	72
1	4	41	1	25	58
17	13	16	6	24	31
7	7	35	6	85	7
16	2	21	8	90	8
1	14	39	43	76	76
1	5	11	10	92	5
24	9	42	108	35	75
18	11	1	92	55	61
20	12	23	4	72	55
21	13	26	71	97	38
10	8	5	52	66	51
21	11	10	17	66	4
7	13	12	83	32	61
22	4	6	23	92	71
10	14	27	59	82	44
22	12	32	108	3	69
19	12	10	26	48	12
3	19	35	107	91	4
25	19	37	31	62	28
19	4	24	29	96	68
22	7	3	36	66	48
16	10	16	35	36	36
14	5	2	15	92	50
13	17	15	7	40	66
4	6	42	90	32	77
6	9	32	22	13	67
20	2	11	93	85	1
23	1	35	97	90	62
16	15	6	86	64	39
11	10	35	57	97	3
3	3	3	11	51	14
13	3	30	22	79	25
1	2	38	56	56	67
23	12	38	32	1	11
3	8	37	51	72	7
14	12	25	19	19	20
26	8	4	91	70	31
20	6	28	107	2	26
27	12	41	14	75	49
7	6	15	86	84	71
22	4	42	78	1	25
5	19	7	18	73	26
15	12	19	51	88	74
20	14	24	112	75	13
17	17	38	102	65	42
7	5	17	65	45	50
3	13	20	53	59	61
23	13	34	27	70	22
19	9	14	101	101	73
7	17	14	67	42	52
5	2	29	14	40	28
21	11	41	83	28	37
7	9	20	107	97	40
20	12	6	105	47	59
2	15	20	23	74	21
19	7	2	56	38	7
24	2	21	47	103	69
27	15	2	3	45	53
19	4	5	90	4	51
11	2	24	77	8	25
4	15	30	76	104	65
6	18	40	59	91	61
13	18	28	100	91	31
2	15	7	48	49	9
24	14	6	29	12	6
2	18	11	65	25	12
8	10	38	17	22	30
16	14	8	97	3	32
20	9	3	60	84	76
12	9	26	32	39	10
23	19	12	35	44	11
3	1	16	70	69	23
17	5	4	96	10	44
20	15	13	54	52	22
25	9	11	102	32	68
28	15	23	58	61	65
23	7	28	58	5	4
23	4	12	74	58	17
15	12	17	76	12	52
19	3	20	74	70	58
27	1	18	16	1	78
23	12	42	89	48	66
3	12	19	98	58	78
22	5	33	19	65	15
3	19	38	40	90	13
19	17	29	46	15	57
2	13	7	42	43	58
13	11	30	93	42	66
5	3	34	21	97	20
6	15	28	41	68	16
25	12	30	13	85	42
6	16	42	110	24	33
12	11	24	32	101	34
14	17	40	75	30	11
17	1	28	19	67	13
10	15	37	17	31	1
18	18	29	69	9	55
24	5	22	96	97	27
17	5	1	10	3	67
12	12	28	108	82	59
21	5	35	89	100	63
9	17	31	108	99	55
3	10	10	63	101	29
16	16	22	60	68	15
15	17	12	34	13	5
1	16	10	26	47	52
2	9	12	62	19	5
23	1	35	95	6	45
20	14	22	86	1	24
17	12	31	60	29	44
27	4	9	80	28	64
13	17	4	63	56	28
4	6	27	16	62	74
14	5	24	8	24	34
9	12	34	28	80	32
1	5	42	26	37	50
17	5	7	53	81	67
23	11	43	63	4	72
15	15	36	109	93	69
15	11	35	72	21	42
10	11	22	100	104	72
6	7	3	22	78	45
21	3	7	29	97	54
13	9	25	84	90	25
27	12	21	99	82	15
5	4	32	108	40	30
11	19	27	31	76	10
6	3	39	95	71	18
10	6	31	75	65	48
11	5	26	100	90	44
27	15	31	111	73	11
23	8	35	71	93	23
26	11	34	38	11	27
16	7	10	62	71	30
17	15	8	104	72	56
16	7	19	101	49	49
18	7	8	10	64	8
19	5	25	49	13	20
7	12	1	71	103	22
25	14	7	42	103	74
2	12	29	6	37	35
8	16	11	73	1	51
12	5	35	49	99	28
12	15	21	105	88	33
16	4	23	99	13	26
15	3	5	62	31	60
13	2	29	55	100	65
16	17	18	53	77	66
10	19	7	36	2	6
17	9	19	3	69	70
8	14	41	96	75	15
28	12	32	97	83	19
19	8	10	31	23	8
19	14	40	63	97	56
5	6	11	28	99	72
21	6	18	47	84	2
26	10	9	72	14	3
28	2	3	63	45	57
22	14	34	13	8	18
16	2	34	73	60	56
8	16	43	81	49	23
9	13	32	113	3	44
9	14	16	59	12	6
17	18	41	12	99	56
1	15	9	64	90	72
14	7	36	77	60	73
12	8	41	1	16	58
22	2	19	84	50	20
16	12	17	41	97	63
22	3	7	91	55	36
20	12	35	55	53	62
21	17	43	57	88	20
18	12	39	112	85	20
16	14	16	110	45	45
6	16	2	22	24	15
9	8	9	93	18	24
21	4	6	78	74	13
20	15	38	112	82	7
25	2	29	13	75	9
17	9	10	58	56	30
19	19	39	66	91	72
15	2	19	82	43	5
9	14	43	37	47	68
7	10	37	31	13	68
18	10	19	79	3	76
1	4	21	76	18	64
12	16	12	22	86	4
6	12	17	14	81	10
28	2	24	49	78	3
12	3	21	51	66	71
15	12	36	96	27	45
7	2	19	58	67	76
10	16	30	61	21	72
24	10	7	2	43	37
6	9	36	11	27	70
9	13	26	83	44	57
8	13	13	8	76	73
2	17	1	102	18	9
3	15	3	1	58	11
15	19	15	90	55	41
4	14	30	105	101	16
2	15	39	94	41	14
21	18	13	104	38	76
9	1	22	14	52	49
27	7	23	2	45	55
14	19	41	15	14	57
1	14	7	86	15	21
9	16	42	57	83	78
3	18	31	46	35	67
8	3	10	28	42	35
11	19	17	106	91	61
5	1	43	28	44	22
8	6	43	2	13	64
12	9	33	80	46	7
27	13	38	90	92	78
10	12	19	108	90	13
22	9	8	58	72	26
24	1	8	7	93	29
27	8	14	103	103	20
9	17	31	36	86	48
16	19	38	67	94	22
9	2	35	43	4	67
22	16	14	103	78	52
7	4	1	94	49	53
6	12	34	38	25	58
23	19	7	2	36	1
4	5	37	72	60	51
10	8	38	104	90	66
6	9	26	36	26	26
4	13	24	80	41	64
13	7	27	106	57	66
28	13	28	81	89	45
3	6	29	67	34	15
4	3	34	28	70	70
20	17	1	44	51	7
14	18	3	73	42	7
9	16	28	8	13	61
24	1	39	10	88	49
6	16	15	16	19	11
22	15	27	68	78	77
14	15	4	64	80	70
26	10	14	4	62	43
15	2	40	93	11	60
3	8	24	14	37	11
1	12	39	69	86	55
24	10	34	14	94	45
9	14	10	86	56	13
22	7	14	113	74	37
24	9	13	48	85	74
8	16	1	3	90	25
22	10	31	105	24	22
21	7	10	113	64	68
24	17	16	110	15	18
23	1	40	102	69	65
6	5	8	6	72	69
27	3	9	53	100	5
5	11	25	2	60	23
27	4	33	61	22	26
21	10	35	61	30	6
13	19	17	95	57	54
16	10	14	51	15	3
27	12	18	91	100	61
28	2	19	39	6	10
3	14	25	64	27	14
17	8	17	14	79	19
13	10	35	61	26	50
18	8	19	99	4	77
9	14	27	97	64	18
20	8	29	45	53	24
6	19	14	5	59	57
18	10	34	29	66	42
23	5	12	40	86	77
24	18	12	70	29	51
15	13	23	112	96	76
15	16	8	53	52	15
3	17	18	23	30	74
12	4	4	81	74	53
26	18	5	100	22	35
16	8	15	58	74	46
22	17	9	104	94	51
24	2	18	16	9	5
18	4	35	52	88	42
14	12	43	17	17	48
19	2	13	79	13	41
23	15	39	78	90	32
9	9	29	81	71	47
24	11	36	88	47	8
12	19	39	10	60	77
1	7	21	69	94	28
10	16	7	64	98	71
25	10	7	32	72	9
11	8	10	97	82	47
23	16	23	51	25	77
17	8	42	9	2	42
4	7	35	4	55	26
4	9	18	59	44	36
23	6	5	61	9	75
17	4	11	90	51	4
2	17	36	108	60	72
12	10	40	55	66	61
8	6	25	78	97	77
19	16	5	84	71	46
23	3	17	71	48	19
11	15	6	9	103	12
18	9	42	24	101	35
20	19	40	68	36	71
2	15	16	40	38	27
1	8	26	33	55	45
12	3	34	82	67	39
27	13	22	54	53	5
21	2	16	107	45	54
24	17	17	20	9	32
15	9	41	96	13	67
5	1	29	57	89	52
21	2	9	62	91	24
17	6	20	48	12	78
11	14	22	31	100	77
19	3	18	44	26	9
7	13	31	94	85	46
1	6	34	46	104	65
12	4	43	7	7	17
2	17	13	91	105	7
6	6	24	11	69	8
7	6	18	46	29	76
26	7	13	2	99	2
14	18	28	88	77	29
24	8	19	100	40	66
5	15	24	111	8	46
12	17	19	64	25	57
18	15	5	2	97	66
16	10	13	10	54	18
11	12	35	75	19	64
17	12	10	41	83	54
3	2	33	46	53	21
18	2	18	37	48	75
1	3	11	106	81	77
13	15	12	82	72	6
9	14	11	39	91	77
15	13	5	92	32	55
19	11	14	39	101	61
1	8	43	67	35	36
11	11	8	112	54	74
11	17	32	109	44	65
12	4	32	55	58	46
5	12	39	78	99	11
24	14	42	86	100	3
15	12	28	78	103	2
4	17	18	9	32	25
3	13	32	56	96	68
19	14	39	70	75	66
19	16	17	6	98	63
11	9	25	9	66	62
25	9	29	70	50	13
25	14	33	74	66	40
14	18	36	53	5	24
6	17	29	27	75	52
28	12	28	12	96	20
18	3	4	28	75	46
8	7	34	106	49	49
22	2	7	34	73	49
7	5	6	9	6	61
21	16	5	99	84	64
26	9	41	88	81	24
24	12	21	77	78	48
26	6	30	60	92	40
17	1	13	111	64	46
19	11	28	50	8	61
7	17	14	4	8	30
8	2	9	113	20	5
13	9	13	37	57	15
6	17	43	92	103	57
16	14	36	83	88	6
4	2	15	10	52	67
19	4	34	83	98	53
27	18	32	10	104	28
1	4	36	109	23	25
21	8	41	72	69	15
10	15	16	110	35	23
5	8	6	91	24	38
25	8	34	39	21	39
19	16	31	42	39	59
17	10	6	44	66	38
9	1	1	91	15	17
18	18	38	92	65	29
11	5	20	25	7	52
17	17	18	39	49	56
11	10	43	31	97	66
26	2	25	6	32	28
13	19	21	12	88	48
13	5	15	74	21	62
9	15	24	51	102	10
25	9	28	69	79	66
2	7	9	99	36	10
17	6	32	36	70	70
25	5	23	103	90	68
21	10	2	46	97	46
5	9	30	110	84	19
10	12	4	91	11	40
12	12	25	66	43	33
19	2	23	55	56	28
28	16	36	56	15	30
26	17	2	79	35	51
7	15	15	27	99	10
19	16	39	98	94	68
4	19	27	28	89	71
22	3	10	40	88	49
28	5	22	92	43	10
11	6	30	9	1	6
1	4	9	59	21	72
18	1	18	102	43	45
8	7	25	93	58	68
9	4	19	17	32	14
12	19	36	39	102	46
22	16	39	75	66	15
24	18	10	65	78	75
16	13	34	25	68	19
27	12	17	42	8	3
27	18	29	34	54	40
13	10	41	23	103	56
26	18	6	40	23	34
23	17	12	110	29	27
2	10	19	23	93	38
10	17	33	57	74	58
4	12	35	96	55	63
11	11	28	107	99	76
25	7	8	106	10	62
21	9	13	36	24	41
1	14	41	6	34	63
27	16	12	42	66	50
8	4	3	104	36	28
9	15	38	90	73	71
9	15	24	33	96	17
20	19	11	88	20	77
5	1	2	83	76	72
20	18	25	109	49	22
13	16	11	1	78	39
16	4	5	35	9	23
21	15	24	3	95	27
23	3	18	39	53	46
20	9	24	4	98	27
14	4	27	112	94	20
22	7	21	68	67	17
8	12	39	3	74	37
19	14	38	17	59	43
27	12	25	50	70	64
16	12	11	64	88	14
27	5	32	50	51	17
27	2	40	61	70	35
18	17	24	18	33	33
18	18	21	55	46	75
20	3	6	104	99	34
23	6	19	22	17	33
15	8	8	47	57	40
4	1	21	24	43	4
9	5	14	17	41	38
7	3	29	62	63	23
20	11	29	31	81	77
4	4	5	72	78	28
12	18	37	44	37	12
19	11	31	93	1	17
26	18	14	18	105	53
17	3	19	5	93	48
27	3	19	99	64	25
16	5	41	86	40	36
28	11	5	74	92	16
5	1	23	40	71	45
1	4	37	104	35	52
22	8	16	59	96	61
20	18	3	53	54	17
9	11	5	72	104	31
2	14	7	73	68	54
24	10	22	112	25	19
7	12	14	69	40	56
21	6	1	36	87	50
20	13	39	54	60	64
23	15	5	18	95	34
10	17	6	105	65	69
11	16	2	91	37	56
13	4	37	113	72	65
5	10	1	108	47	8
2	18	29	102	39	25
3	13	17	60	79	23
17	19	6	62	21	28
4	17	8	82	29	12
25	16	7	15	1	46
27	17	22	39	103	68
26	14	10	5	95	46
4	15	35	42	85	25
18	19	39	112	80	2
10	2	19	74	64	12
17	4	35	100	36	59
9	2	16	105	33	48
28	13	18	73	88	10
26	9	20	7	32	53
2	17	42	105	46	26
1	15	37	33	18	20
21	4	27	77	24	75
17	17	38	59	85	49
24	19	16	15	62	59
27	19	36	19	83	31
13	19	7	97	62	28
7	11	2	84	48	14
3	10	23	98	92	56
27	9	16	33	84	10
7	17	19	93	53	46
15	14	34	20	19	42
2	18	19	21	96	42
9	10	13	80	16	65
23	19	13	66	51	19
10	1	8	53	31	5
13	14	36	35	91	12
15	15	8	32	105	68
14	1	41	94	84	38
20	9	9	38	13	47
8	15	30	53	86	23
19	5	42	17	48	19
18	12	5	81	87	41
18	9	7	78	70	56
13	19	3	65	83	31
9	2	16	110	39	51
8	2	36	100	28	66
10	10	27	75	34	5
3	12	6	79	5	64
26	6	10	88	51	66
28	7	5	87	77	54
10	3	9	57	47	25
7	8	29	11	97	17
10	15	22	9	69	41
17	8	10	48	67	50
8	19	22	44	71	41
5	6	16	20	20	24
27	8	32	83	75	72
5	12	9	10	11	6
8	16	15	5	38	11
8	10	27	93	84	32
26	5	26	35	73	18
27	9	11	56	99	14
5	17	27	94	35	2
16	4	29	16	103	9
14	13	30	85	101	51
11	3	12	37	78	76
14	3	15	109	82	37
6	7	30	97	63	63
10	13	14	100	4	4
24	7	41	49	61	70
12	14	18	6	33	35
15	16	39	7	20	47
1	13	17	77	68	34
23	14	10	17	44	75
27	12	22	50	16	76
3	11	25	50	23	29
25	3	42	13	74	39
2	6	30	16	97	7
10	9	7	112	3	49
25	18	2	3	39	4
22	13	17	102	53	63
28	13	33	99	43	56
11	9	31	43	30	69
11	12	28	14	43	35
11	17	31	3	57	6
6	6	39	90	101	64
4	17	19	39	74	7
5	3	27	23	10	59
15	2	1	70	83	20
8	18	21	26	74	74
22	7	22	8	21	1
5	13	34	4	83	43
2	5	5	3	84	8
28	12	8	29	69	38
10	2	5	97	69	76
24	2	4	83	64	62
14	10	41	35	17	43
3	19	7	74	85	71
9	2	18	17	25	32
9	12	13	26	26	51
9	10	23	41	93	78
5	9	35	106	95	11
2	11	36	78	36	38
10	11	33	84	35	67
13	6	29	96	64	74
12	17	11	85	58	37
16	13	35	61	10	38
24	14	23	6	105	21
19	17	32	106	60	8
22	18	25	67	68	13
7	8	2	48	7	17
15	10	9	44	58	16
28	1	12	88	96	7
26	19	24	52	21	77
21	19	20	60	46	77
19	3	2	28	77	6
20	3	27	64	60	15
12	2	35	102	104	44
27	16	31	100	59	26
11	2	2	75	93	7
11	16	15	33	24	75
9	18	41	6	61	41
15	13	17	17	96	53
10	15	36	51	55	29
18	16	18	2	24	71
13	7	39	105	105	36
17	7	32	17	89	76
17	4	1	61	65	21
28	12	43	27	84	5
9	7	40	63	100	49
2	11	32	57	68	49
14	12	4	5	28	50
8	11	43	82	70	24
25	18	10	87	66	45
15	7	33	107	63	71
20	4	42	37	26	18
4	6	42	24	11	73
17	16	3	6	96	70
6	18	41	96	4	40
17	11	8	83	21	56
24	16	39	6	40	44
24	13	9	59	64	44
3	18	37	112	42	13
11	11	6	28	81	68
19	1	32	85	72	65
8	4	43	51	84	60
3	11	3	80	38	53
7	6	22	101	19	46
22	4	28	14	99	53
16	11	29	107	22	4
23	17	28	54	32	40
13	13	27	56	71	10
22	13	24	88	15	49
11	11	35	50	19	33
16	19	3	101	70	19
22	12	32	111	5	64
13	18	7	44	11	71
15	18	34	72	86	65
28	14	18	49	47	9
25	14	10	66	70	28
5	18	29	50	64	36
24	16	23	5	78	7
26	18	9	18	77	9
26	19	4	22	81	66
2	2	13	52	26	39
1	10	33	13	92	32
9	12	3	42	95	47
7	19	16	69	66	68
6	11	11	96	65	56
1	4	43	54	47	55
15	5	23	20	42	23
17	17	5	74	49	10
4	2	2	96	72	72
16	10	35	65	44	37
13	14	30	45	89	25
18	10	35	105	17	38
9	14	39	88	23	44
16	5	7	6	59	40
4	5	22	36	80	1
1	9	13	56	3	45
21	14	42	79	16	60
10	17	7	35	99	35
8	18	13	80	90	72
23	18	3	88	94	55
18	18	39	19	74	51
5	13	5	94	71	36
23	6	4	60	4	16
14	6	40	98	11	72
5	5	39	113	83	44
2	17	35	30	72	72
1	18	15	67	71	58
8	14	7	8	33	55
6	7	35	37	94	78
4	15	15	44	63	50
17	6	36	10	103	62
14	15	9	52	12	47
17	3	43	9	14	16
25	18	41	62	105	38
27	10	9	38	2	21
12	2	10	75	75	24
27	7	16	41	84	62
20	3	7	2	80	43
23	13	5	94	72	46
5	6	6	50	17	55
4	18	3	51	85	8
3	10	14	59	45	32
16	1	41	21	5	68
28	2	9	38	80	63
1	2	25	88	24	2
2	12	8	49	37	39
22	19	17	5	62	55
4	19	30	27	37	75
23	14	32	76	48	41
1	10	16	78	104	14
10	11	36	16	51	75
4	13	31	22	65	20
7	12	37	69	59	55
18	19	16	3	63	6
16	18	29	79	4	59
4	12	10	69	52	64
24	18	38	64	30	16
11	4	22	36	97	72
28	13	31	74	105	71
15	10	27	18	61	19
25	16	7	60	86	72
4	1	33	5	54	5
22	4	28	48	20	9
15	15	13	111	94	49
21	1	22	40	100	37
9	16	3	25	57	70
5	8	7	108	74	22
25	4	34	83	52	7
11	6	29	103	1	3
28	13	39	56	94	41
2	6	10	47	31	64
22	18	3	99	73	78
6	3	3	50	47	72
24	7	13	82	94	20
18	19	31	32	90	13
23	19	9	113	31	17
27	8	35	97	77	57
28	14	14	82	20	38
8	3	20	87	25	49
28	9	26	17	88	74
26	5	37	62	72	5
27	7	4	13	16	71
24	8	15	20	75	48
1	10	42	107	53	41
12	1	28	82	58	14
14	15	34	36	77	6
23	8	25	83	36	73
18	16	27	26	65	69
24	12	9	38	97	31
25	10	5	17	86	34
26	10	27	60	23	8
17	10	43	7	43	46
22	2	15	96	53	65
10	11	20	107	50	25
2	7	36	20	59	73
21	4	15	88	79	75
19	14	6	25	18	10
1	15	15	84	42	64
23	15	27	44	69	18
10	16	36	63	39	33
14	1	28	13	93	57
10	18	6	60	73	64
22	19	10	20	51	9
23	14	11	54	26	77
18	16	5	40	74	63
11	3	35	107	33	6
14	17	7	60	96	22
17	16	41	86	74	69
4	11	11	61	101	35
10	9	32	53	74	73
23	15	7	19	52	59
28	4	11	15	94	65
20	2	19	111	70	29
20	13	36	4	103	47
28	3	41	79	96	21
9	14	28	51	97	21
14	2	15	17	6	28
5	13	4	38	38	77
20	1	35	88	99	62
14	7	5	3	80	27
25	5	29	43	66	69
6	4	12	1	90	78
10	12	18	74	89	65
20	14	20	41	51	62
19	19	5	70	26	32
26	8	13	78	77	17
5	19	7	50	32	67
16	4	17	104	75	42
20	1	28	80	2	53
26	10	15	103	65	19
27	14	17	14	9	45
20	11	43	16	73	32
9	8	19	86	78	23
13	7	26	52	47	54
20	4	12	93	76	78
22	2	40	73	12	3
25	15	32	35	103	42
3	18	12	6	2	69
20	13	35	112	73	23
14	15	36	27	102	69
12	10	9	34	31	66
11	16	3	95	1	10
23	18	10	10	63	18
28	6	6	84	100	8
11	8	43	89	80	21
19	16	30	45	43	46
5	6	8	92	100	77
22	7	17	65	76	75
25	11	26	48	56	3
10	13	5	20	52	31
4	1	7	3	98	77
16	12	38	113	57	23
25	17	15	104	9	48
7	13	5	60	59	11
8	18	43	78	51	48
17	2	43	44	72	61
9	19	8	24	28	60
6	3	33	33	51	32
26	13	19	10	90	36
20	16	20	66	27	41
7	11	8	39	86	7
20	13	6	110	10	30
3	5	18	75	43	30
23	3	19	72	23	18
1	8	36	45	102	26
