width	diameter	pcd	et	dia	manufacturer
9	8	50	95	42	25
9	10	17	125	80	82
7	11	9	36	87	40
16	13	13	81	38	6
25	13	26	68	89	84
1	13	34	29	79	11
4	18	3	17	78	11
5	8	42	7	21	29
5	7	24	45	27	56
1	14	36	25	24	86
3	5	47	10	101	43
11	15	16	2	62	46
12	3	2	82	27	8
12	8	17	43	24	11
23	9	41	119	36	83
23	13	3	90	91	36
14	3	27	52	102	27
8	3	46	80	81	36
23	12	3	60	86	35
12	10	48	68	51	54
1	15	11	6	44	66
21	8	40	73	14	11
16	3	36	95	10	36
17	9	1	34	64	83
26	5	17	32	88	33
2	7	36	68	90	38
7	16	24	86	22	13
12	9	48	13	56	4
26	3	14	98	8	56
20	4	8	118	32	15
26	9	16	24	87	45
17	2	50	101	99	85
1	9	1	116	43	43
25	12	32	74	87	33
7	17	47	110	106	45
6	10	47	72	61	13
14	7	42	82	66	20
21	15	43	55	59	64
1	17	11	47	64	84
25	3	50	78	35	7
11	13	47	52	22	48
11	16	51	76	92	57
3	11	50	76	104	36
17	14	1	49	77	67
13	3	45	125	17	59
10	8	24	36	91	58
16	5	21	18	21	20
18	3	32	63	114	36
20	10	12	89	68	80
25	14	36	80	9	47
5	14	22	97	65	23
14	9	50	17	68	16
19	11	9	114	29	61
4	8	51	118	96	34
11	2	29	71	89	37
15	11	15	16	88	35
16	16	6	92	116	62
10	8	43	94	6	40
6	6	14	22	21	76
7	7	49	90	56	51
8	16	5	81	22	70
12	16	20	40	78	4
4	4	24	71	105	66
7	13	1	73	22	33
18	14	5	122	88	9
12	7	17	72	48	76
7	18	15	115	56	73
20	10	11	107	94	81
24	15	8	102	103	78
24	8	28	88	103	71
9	6	28	100	113	80
19	17	8	36	76	88
19	15	31	97	69	18
24	12	18	123	19	25
12	1	8	113	48	49
16	3	40	104	73	59
16	6	9	13	115	2
21	14	48	109	67	39
10	17	26	54	2	33
26	10	49	116	97	52
20	14	5	121	100	63
9	13	15	24	53	19
21	18	19	99	114	78
7	16	33	101	96	52
11	2	17	65	46	21
13	10	18	27	47	49
14	2	51	116	103	86
20	1	14	91	77	48
6	10	17	93	21	88
15	16	5	38	5	83
11	9	14	119	38	83
11	1	48	6	91	20
1	8	27	90	112	81
16	8	24	109	5	32
1	17	30	66	40	1
9	10	9	27	113	31
19	17	2	91	11	1
26	17	44	53	75	41
3	17	47	75	100	12
6	10	35	113	41	37
9	4	7	64	32	42
17	10	40	90	92	71
26	16	38	3	67	38
17	8	10	107	19	55
15	8	2	63	75	16
7	15	33	114	68	25
18	16	36	7	101	56
25	7	42	9	93	86
11	15	37	46	56	56
14	3	43	93	102	81
2	15	21	62	78	59
23	6	40	57	39	63
26	17	49	88	5	51
26	12	39	105	68	63
1	10	44	2	89	88
21	3	41	121	80	56
23	13	50	37	55	59
23	17	15	12	38	19
9	14	6	45	102	44
4	7	24	70	67	45
20	1	41	84	61	21
13	1	51	63	68	9
18	1	1	90	41	36
6	18	8	32	81	76
9	17	23	106	66	27
12	16	49	104	71	11
7	4	50	103	7	84
6	13	13	1	54	70
12	6	6	96	1	27
7	2	50	98	15	88
9	18	38	83	66	49
18	13	6	121	82	34
8	14	40	91	63	58
2	12	7	18	67	82
20	2	26	51	42	21
23	12	36	107	66	38
21	6	36	37	17	74
14	3	30	29	53	72
20	5	5	111	92	57
21	8	38	65	70	1
12	12	28	59	60	11
25	16	27	120	76	71
12	15	47	57	15	19
5	12	13	117	20	13
2	7	32	30	68	4
4	7	34	18	100	37
7	16	45	65	104	4
9	9	20	90	8	34
18	15	9	58	89	65
16	6	2	105	53	34
8	5	29	60	61	3
19	11	21	73	18	58
13	1	49	103	82	8
22	12	1	14	85	48
1	7	45	105	66	36
4	16	20	90	98	39
15	4	41	36	84	47
24	11	8	93	26	21
16	4	28	87	50	53
5	7	40	114	51	54
4	5	48	70	52	39
20	11	43	88	26	79
19	10	34	14	45	83
24	16	42	90	114	39
11	6	45	42	108	9
13	12	3	11	101	42
19	10	14	103	51	72
18	4	17	94	23	53
24	13	13	71	96	11
2	3	26	85	43	10
23	4	37	71	86	31
11	1	33	104	90	8
7	10	5	25	109	78
22	10	15	57	107	82
23	1	18	50	81	22
25	11	1	20	59	32
10	2	2	87	106	63
13	12	3	82	6	39
5	16	36	103	41	15
18	10	47	50	35	54
12	14	48	76	54	46
11	9	44	26	20	57
18	16	41	102	102	51
24	4	50	12	68	25
26	11	46	51	114	79
9	8	8	79	62	43
22	5	16	20	3	41
21	14	31	53	86	66
21	6	49	126	19	37
17	6	44	112	10	27
16	13	21	38	77	20
19	11	16	115	82	59
4	13	22	42	73	49
4	10	41	70	14	59
10	17	3	113	60	72
3	11	49	50	79	10
20	1	36	34	67	80
23	17	27	33	109	54
12	3	38	1	42	43
10	17	4	15	42	62
17	7	9	11	107	13
20	4	6	92	31	25
13	6	11	12	32	19
6	9	38	104	85	67
18	10	4	6	81	9
21	17	4	110	88	76
3	17	37	97	106	32
26	16	42	34	15	76
5	18	6	42	24	73
1	6	25	64	79	80
10	13	25	92	100	37
26	12	33	108	97	19
13	6	15	38	100	64
25	10	34	90	96	39
20	14	13	119	90	46
11	12	41	47	83	63
24	10	11	54	27	2
6	11	30	78	26	84
9	12	2	120	74	87
9	12	49	116	104	56
24	10	32	17	111	1
1	1	22	39	80	27
10	16	19	54	87	41
12	15	36	85	71	63
4	14	22	116	71	1
17	11	21	80	58	73
17	1	21	47	90	74
2	1	32	27	30	48
1	7	22	104	25	33
21	13	8	47	111	2
5	4	11	124	63	49
5	3	30	57	28	19
12	6	4	41	43	40
20	16	30	58	57	64
15	9	25	32	33	14
13	2	11	72	15	32
25	8	15	80	107	72
18	6	11	108	38	63
1	7	10	121	63	3
5	9	32	40	76	26
15	5	8	112	17	68
1	8	3	30	35	17
4	5	34	54	42	57
5	8	10	63	24	8
4	16	11	54	100	30
15	16	1	74	32	79
23	15	20	86	71	58
21	3	37	24	16	42
15	8	37	123	96	7
23	9	19	86	73	20
25	9	39	26	37	10
24	4	38	42	6	34
13	6	10	71	85	43
5	12	2	20	104	20
13	17	20	26	30	47
9	11	23	58	105	12
25	4	46	107	39	50
2	18	15	29	83	21
11	17	50	1	62	10
25	3	21	69	71	51
16	9	6	53	17	75
11	1	46	86	93	18
12	9	50	115	62	68
26	15	30	15	29	64
1	4	8	10	62	62
1	3	5	98	70	57
2	11	4	112	78	36
14	1	44	95	19	57
4	2	45	120	43	57
18	6	10	12	91	12
15	8	14	65	42	44
4	10	43	80	71	76
5	14	2	60	57	82
1	10	45	105	96	25
24	18	40	71	98	37
26	8	42	108	72	38
11	17	50	120	20	1
23	11	30	114	82	31
9	15	17	49	64	1
17	13	42	66	29	33
6	2	31	27	100	63
16	4	39	95	15	48
17	9	7	37	9	29
21	10	24	33	68	87
18	17	40	125	111	13
9	18	38	97	88	77
7	18	48	47	82	2
15	8	20	54	16	50
26	4	27	19	111	45
24	14	27	77	37	23
10	9	8	28	11	6
26	9	21	68	113	71
14	2	34	62	71	59
5	9	17	23	51	29
25	12	41	44	97	45
15	18	40	44	13	12
1	8	29	118	19	75
5	16	41	60	88	35
2	8	43	62	18	58
18	3	7	93	116	2
2	14	23	68	103	77
9	2	6	14	80	20
4	7	10	18	44	78
6	16	8	49	79	23
5	15	24	40	12	64
6	18	15	99	17	44
24	18	5	68	7	72
10	7	22	13	80	88
24	2	32	65	114	85
2	17	40	107	37	7
23	13	50	113	39	5
9	11	5	91	102	57
6	9	5	77	90	8
26	3	25	75	9	46
7	15	49	114	62	14
24	4	24	84	54	52
7	8	46	16	74	41
9	5	39	97	110	31
18	11	29	89	1	63
9	17	37	73	84	87
11	13	11	46	18	19
20	1	25	46	27	67
24	3	32	39	86	44
13	8	46	76	16	62
15	9	7	119	72	29
17	18	44	98	86	53
22	18	7	84	81	4
12	5	28	84	3	53
14	16	7	22	27	44
8	10	33	94	4	54
7	4	22	108	93	54
26	13	8	55	34	28
3	5	36	86	110	25
10	13	27	35	79	55
5	14	43	67	88	75
10	13	30	73	1	67
11	17	9	92	4	22
21	18	21	110	14	34
21	9	16	4	42	33
5	5	41	73	72	43
17	14	15	21	6	14
22	11	28	8	111	40
20	14	13	15	55	22
18	12	13	60	37	17
21	11	31	102	98	30
9	16	8	21	95	16
3	12	47	25	50	42
12	4	22	91	95	67
26	6	13	3	49	45
23	13	2	10	90	43
7	2	18	62	82	75
10	17	40	69	60	67
17	5	5	89	111	11
3	1	7	28	23	62
25	16	28	49	81	75
22	17	25	79	52	78
1	15	19	3	41	56
18	18	28	55	64	59
14	3	33	118	97	10
4	17	23	122	110	29
15	18	1	38	24	66
17	11	36	119	62	32
10	6	44	76	102	71
8	13	16	106	3	49
12	7	31	88	3	7
11	13	34	26	105	10
14	13	19	42	85	28
13	5	9	41	56	65
2	9	45	91	91	21
11	6	50	62	47	6
6	8	44	60	11	80
21	13	14	51	3	61
10	14	35	19	6	65
18	1	1	93	80	38
23	7	5	56	92	29
9	5	35	58	2	31
7	7	27	5	56	12
12	6	13	11	10	1
12	17	12	92	111	53
19	7	21	27	52	74
24	10	11	84	91	28
12	13	45	81	115	67
2	8	18	6	12	78
21	17	10	22	84	6
16	16	44	63	70	72
12	17	25	65	98	47
23	11	49	65	65	49
15	9	47	49	71	20
11	11	7	33	6	66
6	3	33	91	42	81
13	16	46	34	107	41
19	3	11	4	88	89
14	4	22	73	33	44
12	1	4	89	42	50
5	11	50	18	82	26
11	16	50	40	10	21
25	2	4	124	31	31
11	18	2	70	22	74
18	17	2	68	74	38
25	2	40	76	24	9
2	14	4	6	103	30
17	16	28	101	92	63
5	13	49	73	79	25
3	13	18	97	77	80
25	10	30	110	4	41
16	18	16	45	97	54
9	15	46	16	7	64
17	3	2	35	50	17
2	4	27	51	107	20
8	1	20	126	105	62
17	12	5	126	24	37
22	12	3	112	88	49
16	17	46	123	61	31
4	6	41	80	53	32
4	9	32	125	85	31
14	2	34	25	31	39
14	14	34	23	29	59
9	3	14	7	70	36
11	16	51	98	116	52
13	18	36	124	56	70
3	6	21	87	39	29
9	10	47	83	56	42
7	12	3	63	92	67
10	11	49	90	40	57
17	10	27	47	52	6
12	7	11	86	70	29
17	18	29	43	71	51
21	12	29	85	76	47
7	3	3	25	106	4
11	17	41	27	75	42
18	17	18	126	63	50
24	8	22	61	61	89
4	12	27	36	82	16
11	17	34	94	78	26
23	16	32	50	58	71
7	13	17	112	80	42
8	12	28	56	84	3
1	8	3	84	63	34
26	16	48	5	23	7
19	13	24	9	72	5
17	8	17	41	76	79
8	17	14	20	30	8
11	5	15	85	8	23
18	11	17	53	1	5
21	9	2	17	93	72
22	4	45	90	57	41
19	13	42	71	63	50
2	16	1	106	11	87
14	15	40	17	28	29
25	15	14	87	49	67
6	7	16	42	65	84
11	17	29	117	51	5
12	2	21	113	24	9
15	16	20	64	103	83
22	13	2	11	113	38
24	12	40	74	105	48
4	8	8	47	116	80
21	11	36	2	4	33
12	10	30	69	107	80
16	9	14	53	90	67
7	10	47	39	55	36
11	6	5	10	34	25
2	4	5	33	102	8
7	2	2	54	111	50
18	12	47	50	113	75
23	18	22	56	103	73
10	17	22	72	96	63
12	18	35	9	87	70
12	13	30	65	54	89
6	15	36	13	72	73
9	3	25	7	86	71
10	14	34	21	111	30
26	18	37	31	106	3
20	18	17	27	7	72
4	11	29	75	66	63
2	13	50	105	62	68
14	6	50	39	107	1
5	6	6	70	108	26
12	10	31	71	20	83
17	9	1	22	66	71
21	4	16	59	78	61
16	14	3	67	32	84
21	8	45	18	41	6
11	14	11	27	105	51
10	15	3	113	8	8
23	10	29	65	56	37
19	10	9	69	29	17
24	4	29	8	54	78
20	8	43	1	102	81
9	1	5	108	69	15
1	2	44	55	68	6
21	16	22	31	75	18
26	10	8	70	96	87
18	7	27	25	3	16
19	15	50	80	68	11
17	4	20	34	94	35
14	1	30	92	15	72
7	6	50	13	51	10
18	2	5	122	106	32
8	14	41	110	71	79
20	16	12	3	17	31
1	17	11	20	112	51
21	1	29	40	49	29
4	5	37	97	47	24
2	13	2	64	13	12
1	5	12	33	69	82
13	14	48	120	85	84
23	8	36	73	50	84
5	8	48	20	18	73
14	14	4	37	66	14
17	13	37	2	39	36
26	6	45	19	34	69
18	1	48	123	24	48
8	12	24	46	30	58
7	2	47	104	4	28
6	8	28	8	63	77
13	15	38	44	58	17
5	16	35	5	2	39
5	17	5	43	54	21
9	13	14	77	81	83
6	9	9	118	22	14
1	4	35	29	46	20
10	5	1	8	103	36
15	14	24	64	11	80
18	8	6	88	89	43
18	10	37	65	88	26
4	7	19	52	99	14
14	15	5	37	95	83
18	18	39	112	28	56
5	14	8	93	91	20
7	2	18	61	50	52
9	15	34	2	19	46
24	17	10	44	31	2
11	10	31	80	92	12
2	3	7	126	84	76
6	2	24	62	88	3
22	12	31	106	103	5
13	1	41	107	116	61
1	6	21	81	59	32
13	2	51	66	33	24
11	7	22	103	76	30
12	1	27	109	116	52
6	18	21	52	4	63
7	16	47	4	92	10
4	5	9	92	74	16
4	15	27	34	74	18
11	17	11	116	53	55
18	10	27	45	92	25
11	3	39	25	108	67
25	11	8	96	91	25
20	2	51	12	83	58
22	6	42	114	11	79
23	13	25	23	70	72
19	5	49	41	15	3
12	6	15	50	34	61
5	13	13	74	29	64
11	10	41	119	52	11
17	15	6	79	49	50
7	14	28	50	101	40
5	9	35	103	84	75
21	4	5	99	110	81
11	4	3	1	22	69
18	3	6	123	29	59
8	17	24	114	78	4
9	17	27	117	115	79
19	5	13	82	44	30
13	1	43	72	103	89
22	7	21	80	108	41
11	2	13	12	70	40
5	10	41	95	99	31
9	16	27	62	22	51
25	5	4	97	71	8
22	8	6	5	29	41
10	7	23	125	92	59
10	4	35	93	25	36
4	4	7	51	16	3
15	14	44	105	18	87
22	5	31	87	66	56
13	1	12	23	41	36
17	4	45	85	108	35
7	16	1	49	36	64
6	10	29	39	12	23
4	6	20	34	86	22
26	1	9	14	1	56
22	16	47	83	60	43
26	17	6	65	17	87
25	4	16	51	35	32
11	16	32	26	85	79
13	17	9	86	31	38
17	9	37	26	78	14
19	14	1	45	111	78
7	17	37	32	65	63
26	13	15	101	72	59
5	10	34	70	70	66
6	5	32	67	80	56
4	7	46	19	32	8
15	5	33	35	49	43
15	18	12	95	21	85
17	5	9	66	116	7
22	6	9	64	66	55
6	10	26	78	100	51
22	17	1	116	6	52
7	5	34	40	73	54
18	7	42	10	104	37
24	4	16	97	78	51
21	3	1	95	87	78
8	17	43	35	1	67
18	3	40	123	104	70
26	14	23	87	44	1
10	17	39	97	94	77
25	11	22	117	78	7
8	11	37	58	68	34
23	9	34	28	16	23
7	7	24	75	48	27
19	15	35	106	46	34
22	2	30	60	63	75
13	4	29	124	38	4
25	13	28	79	77	28
11	6	36	55	109	70
5	13	1	68	57	57
6	2	27	50	102	17
9	11	38	103	58	27
2	7	6	79	32	67
14	17	5	8	89	82
1	1	20	75	3	30
23	12	46	119	103	18
26	9	13	12	46	16
4	12	19	8	105	13
26	12	36	51	51	4
25	6	1	61	101	13
9	18	29	83	77	66
4	17	50	50	98	73
19	15	51	105	12	65
8	10	19	105	2	24
5	6	15	87	75	75
9	14	8	35	35	48
1	15	32	102	115	6
12	14	51	51	75	86
5	1	14	17	42	51
20	5	21	59	90	80
14	5	43	84	89	81
18	10	10	48	76	39
9	11	39	102	65	12
10	15	21	110	66	71
24	7	34	103	116	8
26	1	10	84	11	75
26	17	50	39	60	27
3	11	22	31	67	34
18	3	1	32	77	6
20	5	34	89	102	40
9	3	51	73	89	29
16	18	18	102	90	49
19	4	16	29	69	32
9	4	22	61	94	50
14	8	25	4	100	24
13	10	27	73	36	21
23	15	26	24	98	74
7	8	46	2	18	27
16	9	32	126	104	6
13	12	20	72	22	52
8	16	24	68	56	43
26	18	11	82	52	40
5	3	11	1	116	69
2	8	37	58	51	40
15	13	19	109	2	45
9	9	45	8	58	89
5	16	36	64	113	73
13	5	7	25	100	42
26	9	5	12	1	65
20	2	48	123	94	20
5	6	11	92	86	81
13	16	21	17	37	45
1	11	27	121	86	78
1	17	9	126	18	37
15	7	42	78	8	55
14	16	30	33	113	20
25	12	6	39	40	34
11	17	41	15	12	28
2	15	36	87	108	13
3	2	36	31	87	5
19	16	22	108	27	80
10	7	23	75	50	36
11	12	24	57	66	29
19	12	32	3	28	46
1	18	43	3	52	54
25	16	20	98	108	29
6	12	39	112	27	79
3	7	24	107	103	45
14	10	8	41	80	51
8	2	26	17	62	76
16	15	15	68	108	36
26	9	9	99	105	34
2	17	41	80	39	73
14	7	24	124	4	23
24	18	43	50	51	22
20	16	29	22	111	69
26	2	37	63	87	83
20	16	5	35	116	13
15	7	44	46	116	22
14	7	24	71	47	25
22	9	12	33	9	85
16	11	17	58	110	20
1	2	43	62	43	11
6	7	29	93	99	61
26	7	14	66	18	11
3	6	38	52	75	6
9	11	42	48	108	15
2	9	46	94	82	34
21	13	36	85	81	42
21	8	32	122	111	75
5	5	2	33	45	66
1	18	34	96	81	48
20	2	46	57	24	79
1	11	6	78	114	56
5	2	39	68	88	49
2	15	42	126	116	80
25	3	7	68	6	80
12	7	1	44	108	65
25	8	8	91	6	13
18	17	19	30	71	12
17	5	47	68	87	18
2	5	27	125	50	19
5	9	38	117	65	70
13	11	11	24	77	76
25	9	18	123	93	51
17	5	13	118	27	35
22	3	22	24	67	86
25	3	49	78	18	7
19	8	28	61	18	32
1	15	43	22	93	2
4	12	6	74	22	84
19	12	35	89	69	45
12	13	15	15	87	46
11	17	27	85	38	31
17	9	22	89	11	71
22	17	11	75	8	24
23	16	5	112	110	49
13	5	46	110	87	4
2	12	49	47	39	80
23	8	44	94	55	77
20	9	21	103	62	17
6	9	47	9	63	75
20	7	26	30	94	32
15	11	23	84	103	69
18	12	9	42	38	70
17	4	49	85	82	66
26	8	17	23	20	59
18	2	2	98	63	40
4	14	37	73	115	82
8	3	18	50	70	76
8	3	28	37	22	12
23	17	37	80	91	34
2	7	29	10	68	23
18	8	51	18	38	17
25	11	38	124	58	40
18	14	46	75	60	73
22	3	50	104	19	39
19	15	17	88	105	58
6	13	21	81	54	62
8	3	9	122	23	44
7	8	49	12	55	1
5	5	8	15	74	13
15	16	3	58	113	83
21	18	4	125	63	53
22	14	1	106	45	30
15	4	42	14	25	14
25	17	30	54	50	63
14	16	26	59	109	44
5	17	11	43	32	26
20	4	50	18	91	9
11	5	23	17	2	80
5	3	48	21	17	69
11	4	32	71	94	23
25	18	12	9	54	31
19	13	23	66	43	10
15	16	26	75	110	43
20	7	19	111	78	87
7	1	38	25	76	64
2	6	47	21	100	60
11	16	39	13	91	25
13	7	16	93	90	47
12	16	26	101	5	74
6	16	22	33	92	31
4	15	5	96	110	30
17	17	43	8	114	18
9	18	2	121	99	59
9	3	21	85	1	32
10	17	20	66	103	82
15	13	5	101	37	28
12	9	14	118	7	14
2	16	12	96	88	9
3	2	23	69	91	72
10	6	30	95	89	50
2	7	21	58	48	62
1	2	24	13	52	83
4	14	17	101	101	37
18	11	33	27	35	76
9	7	18	7	54	5
16	12	42	101	29	51
12	12	37	4	14	32
14	6	11	29	5	19
19	3	20	15	10	26
22	8	39	14	11	66
10	18	38	65	23	86
11	1	51	37	31	86
5	7	33	56	12	48
21	17	49	83	58	56
25	2	20	96	57	1
1	13	42	33	105	25
21	10	19	48	28	60
19	5	11	48	87	7
13	4	12	77	45	36
21	17	6	55	107	79
9	5	44	26	8	78
15	9	13	62	31	85
8	3	34	81	65	72
9	3	38	19	99	70
11	1	10	11	65	48
20	2	46	32	100	37
7	17	6	4	111	61
23	12	43	22	88	6
1	3	3	49	100	62
25	16	32	73	87	5
3	7	9	48	44	30
8	14	15	120	98	25
10	11	33	82	23	16
5	18	22	86	66	73
12	3	11	47	89	41
11	15	9	32	13	63
7	7	31	77	59	60
14	8	6	40	115	51
19	4	29	112	58	31
3	18	19	55	66	8
10	3	16	56	4	71
15	8	45	36	37	73
18	3	35	71	25	47
6	13	28	64	21	49
13	1	26	61	93	66
12	13	24	26	7	68
23	7	9	126	52	61
21	10	7	44	22	50
8	10	42	19	37	4
6	13	51	31	23	14
19	1	2	37	32	68
10	9	28	35	73	81
7	4	26	23	17	15
11	17	8	30	1	70
6	11	30	68	36	74
19	1	11	19	61	89
3	13	35	44	7	50
12	8	25	57	31	70
10	5	20	84	17	48
8	14	47	24	47	46
10	12	1	125	56	80
1	3	35	30	11	37
20	18	49	116	10	70
21	15	17	20	37	11
6	4	27	100	12	44
11	15	8	53	50	62
13	15	16	69	62	27
26	16	7	76	77	48
14	5	40	2	60	9
16	13	29	32	54	59
16	14	22	119	48	80
20	13	51	32	55	29
8	4	26	13	50	42
20	12	38	65	106	58
24	17	17	123	76	68
23	1	19	102	104	18
5	18	50	19	8	18
4	4	9	8	75	70
12	18	27	57	30	56
19	12	6	92	16	86
9	11	27	2	107	86
26	12	49	58	83	84
16	11	20	123	107	44
3	16	48	33	84	1
17	14	6	104	50	65
14	15	27	78	70	22
21	10	9	10	45	13
5	13	36	30	30	4
2	2	26	32	31	81
19	17	40	28	111	11
21	1	45	116	41	89
21	13	42	23	2	46
16	2	50	123	43	46
7	15	45	38	36	2
6	3	23	30	112	78
2	1	8	102	32	27
10	13	9	97	101	13
17	8	49	64	115	53
4	6	2	34	21	34
8	7	32	48	99	75
23	18	5	80	33	45
7	8	48	89	113	14
3	18	19	108	84	80
24	4	35	52	71	42
2	6	8	53	114	26
2	14	18	81	14	68
26	18	22	125	115	36
20	2	44	55	16	45
8	5	48	2	27	37
4	4	31	74	116	75
2	14	13	71	36	77
23	12	11	47	110	80
16	9	22	85	72	70
15	2	6	76	110	45
11	1	43	6	9	16
26	8	37	41	97	64
3	9	42	57	2	50
17	9	10	104	86	34
3	1	42	60	98	87
1	13	37	105	11	52
22	17	36	86	92	70
17	10	32	95	46	52
9	18	47	124	6	19
1	7	47	122	90	23
22	7	51	102	62	30
17	9	45	47	96	49
25	7	5	100	102	83
22	11	10	54	97	31
13	5	29	29	105	5
10	4	35	10	52	73
1	13	43	109	109	85
24	12	43	5	51	12
11	1	40	122	6	12
19	4	27	57	80	62
1	12	2	14	89	38
1	6	11	115	115	24
13	5	27	96	37	16
21	14	18	112	57	20
15	17	22	125	15	56
16	6	19	74	81	64
11	8	28	90	104	38
8	13	30	11	51	33
10	13	9	71	82	15
23	3	7	53	111	49
4	5	9	16	97	71
7	10	43	44	15	26
2	3	48	52	17	17
18	16	48	78	22	41
26	12	46	45	100	6
2	10	37	102	72	76
1	12	9	21	50	58
15	9	34	28	26	52
2	6	12	11	46	14
11	10	48	16	22	24
20	5	41	2	113	65
24	17	27	48	52	17
22	3	30	100	38	16
2	14	9	85	116	54
17	11	14	66	45	64
2	10	44	27	28	65
24	6	50	31	58	17
26	5	34	20	44	6
21	11	6	115	95	1
25	17	1	114	106	22
3	13	47	90	47	8
26	7	15	21	115	49
3	4	18	20	60	41
7	13	21	50	106	26
22	13	43	110	56	63
2	1	24	66	65	54
1	11	51	2	116	35
25	14	24	17	96	38
18	7	51	3	27	48
23	17	18	103	29	24
6	14	16	66	1	85
11	18	13	18	31	40
10	5	50	47	104	26
15	17	50	93	94	40
20	6	6	71	4	48
15	5	16	37	86	28
8	13	25	90	3	44
9	2	14	123	35	32
10	2	20	8	44	57
10	3	16	46	73	52
26	15	6	8	61	44
19	7	48	103	95	74
22	13	16	6	45	48
23	15	5	54	48	3
5	9	16	44	3	42
23	1	47	103	45	67
3	10	41	66	74	48
10	10	21	53	97	17
7	5	18	43	3	37
11	10	29	65	87	23
13	18	1	83	88	19
2	4	48	13	98	79
15	18	35	97	3	66
26	3	35	109	53	20
13	12	21	57	52	19
13	6	16	65	49	42
2	16	29	75	96	87
21	10	29	106	75	8
12	16	1	34	89	10
4	12	47	125	34	87
12	1	45	13	41	15
2	13	41	8	77	77
25	10	21	90	85	36
10	15	26	110	5	17
14	10	9	16	116	83
12	7	3	47	59	84
2	15	24	54	61	58
20	13	39	93	115	47
12	11	3	47	62	8
13	10	19	113	79	64
5	4	24	59	65	75
16	10	9	25	64	24
12	14	44	74	33	61
8	6	42	65	30	82
24	11	11	124	97	57
18	13	16	96	12	35
15	13	24	34	114	36
17	14	39	71	95	32
9	14	14	70	44	37
15	13	40	37	64	27
26	15	10	99	38	77
24	12	32	25	90	29
17	16	32	117	101	12
8	13	32	24	2	47
17	4	37	88	74	15
5	7	19	48	94	71
5	15	30	55	114	70
22	18	1	81	114	46
9	7	3	91	74	39
6	6	20	19	116	36
20	17	51	79	86	44
16	18	45	59	96	38
6	10	24	123	59	1
9	1	23	84	15	15
17	12	46	64	6	2
22	5	31	40	38	30
21	1	18	106	50	41
9	7	42	5	103	53
1	1	4	103	3	80
26	5	51	2	47	63
15	11	11	44	8	36
5	11	7	17	35	9
26	18	36	63	69	16
21	1	6	45	62	33
5	13	27	16	106	88
16	2	24	58	66	25
4	12	5	69	98	4
12	17	1	61	35	60
26	1	15	18	109	68
6	2	3	71	114	67
17	17	20	44	63	4
13	5	48	21	98	58
4	3	43	11	68	71
24	11	1	41	18	1
23	11	16	24	51	8
9	12	16	15	38	6
24	1	3	118	112	62
25	1	48	53	25	33
14	12	50	69	35	11
9	2	37	7	90	17
11	18	31	100	37	49
17	14	48	69	42	69
10	14	42	98	84	49
7	13	20	104	42	83
1	13	41	32	22	88
3	15	35	101	90	10
18	7	34	51	21	80
2	1	9	77	64	88
14	18	23	22	1	44
26	10	28	85	32	13
22	8	33	120	30	33
2	8	17	67	53	63
19	6	3	45	116	48
24	4	36	100	88	1
17	16	17	56	6	62
18	3	20	5	43	25
4	8	27	56	106	16
6	8	9	13	62	32
12	17	51	72	12	46
11	7	35	12	49	18
4	7	42	107	33	57
8	9	1	122	10	51
25	18	34	94	104	82
18	4	13	87	95	45
20	7	39	93	45	65
18	2	32	40	68	54
18	9	44	22	60	28
18	2	27	117	74	69
21	5	34	29	59	35
9	17	20	57	19	57
19	18	34	118	108	76
26	17	44	88	71	71
25	17	2	112	39	65
7	15	16	21	62	46
13	3	21	74	23	72
4	1	35	110	74	39
5	2	44	45	110	18
17	18	45	86	111	29
8	18	35	7	92	69
1	15	35	43	35	19
12	2	27	80	64	33
18	8	8	117	14	78
12	14	19	76	112	10
18	5	13	106	28	12
20	10	29	62	6	84
4	1	51	84	16	43
12	9	40	29	42	21
1	10	35	41	111	66
2	8	51	93	29	44
8	15	19	48	5	73
12	16	35	99	67	34
13	9	17	38	110	45
14	3	26	16	94	57
21	1	30	77	33	9
12	13	50	10	18	55
22	12	48	16	23	18
17	10	3	108	62	8
2	2	25	120	7	22
5	8	23	67	65	5
5	12	28	7	49	39
17	1	9	47	26	87
26	8	29	61	56	78
1	10	43	95	67	82
25	5	46	45	45	52
19	7	21	98	3	89
17	9	45	30	48	71
10	6	40	2	21	24
16	14	1	78	81	76
4	8	7	89	46	81
4	7	47	20	54	49
6	18	7	91	87	68
21	9	16	103	32	4
16	10	32	82	65	17
24	1	23	22	43	16
13	3	13	82	26	61
14	10	36	120	31	56
19	3	21	89	89	24
7	3	31	59	5	49
3	14	42	22	25	61
17	1	31	20	75	21
26	4	33	91	98	58
1	18	35	57	50	47
5	4	49	84	86	26
21	1	19	79	78	58
5	7	50	5	64	47
1	9	18	49	114	26
11	17	9	61	57	88
13	7	42	98	58	37
14	8	46	7	93	39
23	15	26	118	49	79
8	18	10	68	100	87
15	5	30	96	94	53
19	13	11	125	37	11
2	7	13	126	35	55
16	18	48	9	88	42
16	5	28	49	40	65
13	1	48	7	52	84
15	3	18	25	95	25
18	15	29	40	34	12
2	16	29	14	59	53
10	8	30	92	94	52
2	6	38	110	98	57
9	8	45	44	52	77
2	8	33	78	101	4
15	18	42	73	46	23
11	11	45	78	13	54
22	6	46	96	104	25
